max_resources,min_resources,mean_resources,count_resources,max_esc_xp,min_esc_xp,mean_esc_xp,count_esc_xp,max_win_xp,min_win_xp,mean_win_xp,count_win_xp,max_love_xp,min_love_xp,mean_love_xp,count_love_xp,max_war_xp,min_war_xp,mean_war_xp,count_war_xp,max_theft,min_theft,mean_theft,count_theft,max_zh_kd,min_zh_kd,mean_zh_kd,count_zh_kd,max_hh_kd,min_hh_kd,mean_hh_kd,count_hh_kd,max_z_enc,min_z_enc,mean_z_enc,count_z_enc,max_h_enc,min_h_enc,mean_h_enc,count_h_enc,days_until_all_zombies,humans,zombies,full_dead
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0.037037037037037035,1,0,0,0.0,0,0,0,0.0,0,1,0,0.037037037037037035,1,1,0,0.037037037037037035,1,0,0,0.0,0,1,0,0.037037037037037035,1,0,0,0.0,0,19,0,27,78
0.0,-0.008090710939156587,-0.0002451730587623208,-0.008090710939156587,0,0,0.0,0,0,0,0.0,0,2,0,0.09090909090909091,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,2,0,0.06060606060606061,2,18,0,33,72
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,36,69
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,19,86
0.0,0.0,0.0,0.0,1,0,0.037037037037037035,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.037037037037037035,1,2,0,0.07407407407407407,2,1,0,0.037037037037037035,1,19,0,27,78
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.3333333333333333,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,22,0,3,102
0.0,0.0,0.0,0.0,1,0,0.041666666666666664,1,0,0,0.0,0,14,0,1.0833333333333333,26,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,2,0,0.08333333333333333,2,4,0,0.3333333333333333,8,19,0,24,81
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,28,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.1,1,1,0,0.1,1,0,0,0.0,0,0,0,0.0,0,1,0,0.1,1,0,0,0.0,0,1,0,0.1,1,21,0,10,95
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,57,57,57.0,57,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,7,7,7.0,7,45,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,41,64
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,38,67
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,24,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,48,57
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,32,73
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.04878048780487805,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.024390243902439025,1,17,0,41,64
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,39,66
0.984043440062393,0.0,0.08945849455112663,0.984043440062393,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.09090909090909091,1,1,0,0.18181818181818182,2,1,0,0.09090909090909091,1,1,0,0.18181818181818182,2,21,0,11,94
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,42,63
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,25,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.06666666666666667,1,1,0,0.06666666666666667,1,1,0,0.06666666666666667,1,1,0,0.06666666666666667,1,1,0,0.06666666666666667,1,1,0,0.06666666666666667,1,20,0,15,90
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,3,0,0.08823529411764706,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,2,0,0.08823529411764706,3,18,0,34,71
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,21,14,17.5,35,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,6,4,5.0,10,23,0,2,103
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,46,59
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,44,61
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,30,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,53,52
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,17,0,50,55
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,17,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,27,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.04,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,25,80
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,49,56
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.05555555555555555,2,1,0,0.027777777777777776,1,0,0,0.0,0,0,0,0.0,0,1,0,0.027777777777777776,1,0,0,0.0,0,1,0,0.05555555555555555,2,18,0,36,69
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,2,0,0.06666666666666667,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.03333333333333333,1,0,0,0.0,0,2,0,0.06666666666666667,2,19,0,30,75
0.0,-0.5230492600909367,-0.01538380176738049,-0.5230492600909367,0,0,0.0,0,0,0,0.0,0,5,0,0.2647058823529412,9,1,0,0.029411764705882353,1,0,0,0.0,0,0,0,0.0,0,1,0,0.029411764705882353,1,1,0,0.029411764705882353,1,3,0,0.17647058823529413,6,18,0,34,71
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,36,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.03333333333333333,1,0,0,0.0,0,0,0,0.0,0,1,0,0.03333333333333333,1,0,0,0.0,0,1,0,0.03333333333333333,1,19,0,30,75
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,35,70
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,35,70
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,2,0,0.4,2,0,0,0.0,0,1,0,0.2,1,0,0,0.0,0,1,0,0.2,1,0,0,0.0,0,1,0,0.2,1,22,0,5,100
1.9735627295204905,-0.7631030094788169,0.010920846630691053,0.44775471185833315,0,0,0.0,0,0,0,0.0,0,22,0,1.2195121951219512,50,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.07317073170731707,3,6,0,0.3170731707317073,13,18,0,41,64
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.06451612903225806,2,0,0,0.0,0,1,0,0.03225806451612903,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.06451612903225806,2,18,0,31,74
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,2,0,0.10256410256410256,4,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.05128205128205128,2,19,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.02702702702702703,1,0,0,0.0,0,0,0,0.0,0,1,0,0.02702702702702703,1,0,0,0.0,0,1,0,0.02702702702702703,1,1,0,0.02702702702702703,1,18,0,37,68
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,17,0,40,65
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,47,58
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,26,79
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.02857142857142857,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.02857142857142857,1,18,0,35,70
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,23,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.5,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,24,0,2,103
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.05128205128205128,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.02564102564102564,1,18,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,46,59
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,26,79
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,61,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,30,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,35,70
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,36,69
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,24,81
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,5,0,0.2,9,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,2,0,0.08888888888888889,4,17,0,45,60
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.1111111111111111,1,0,0,0.0,0,0,0,0.0,0,1,0,0.1111111111111111,1,0,0,0.0,0,2,0,0.2222222222222222,2,21,0,9,96
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.05128205128205128,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.02564102564102564,1,18,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.023255813953488372,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,43,62
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,45,60
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.10526315789473684,2,0,0,0.0,0,1,0,0.05263157894736842,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.05263157894736842,1,20,0,19,86
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,27,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,29,76
0.0,-0.5116143409140279,-0.011369207575867287,-0.5116143409140279,0,0,0.0,0,0,0,0.0,0,27,0,1.0666666666666667,48,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.022222222222222223,1,6,0,0.24444444444444444,11,18,0,45,60
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,3,0,0.17142857142857143,6,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,2,0,0.08571428571428572,3,18,0,35,70
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,4,0,0.14634146341463414,6,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,3,0,0.0975609756097561,4,18,0,41,64
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,53,52
0.0,0.0,0.0,0.0,1,0,0.027777777777777776,1,1,0,0.027777777777777776,1,0,0,0.0,0,1,0,0.027777777777777776,1,0,0,0.0,0,1,0,0.027777777777777776,1,1,0,0.027777777777777776,1,2,0,0.08333333333333333,3,1,0,0.027777777777777776,1,18,0,36,69
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,2,0,0.06451612903225806,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.03225806451612903,1,19,0,31,74
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.03125,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.03125,1,18,0,32,73
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,22,83
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,35,70
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,25,80
0.0,-0.014878300014990908,-0.0003915342109208134,-0.014878300014990908,0,0,0.0,0,0,0,0.0,0,3,0,0.21052631578947367,8,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,3,0,0.15789473684210525,6,18,0,38,67
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,23,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,43,62
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,38,67
0.9713566405955092,0.0,0.026252882178257005,0.9713566405955092,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.02702702702702703,1,0,0,0.0,0,17,0,37,68
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,39,66
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,42,63
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,35,70
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,6,0,0.21428571428571427,9,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,2,0,0.07142857142857142,3,18,0,42,63
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,37,68
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,28,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,28,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,27,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.025,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,40,65
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,26,79
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.037037037037037035,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,27,78
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.03225806451612903,1,1,0,0.03225806451612903,1,1,0,0.03225806451612903,1,1,0,0.03225806451612903,1,1,0,0.03225806451612903,1,1,0,0.06451612903225806,2,19,0,31,74
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.05714285714285714,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.02857142857142857,1,18,0,35,70
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,49,56
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.125,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,21,0,8,97
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.022222222222222223,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.022222222222222223,1,17,0,45,60
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.024390243902439025,1,0,0,0.0,0,0,0,0.0,0,1,0,0.024390243902439025,1,0,0,0.0,0,2,0,0.04878048780487805,2,18,0,41,64
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.03225806451612903,1,0,0,0.0,0,1,0,0.06451612903225806,2,19,0,31,74
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,30,75
0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0.025,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.025,1,0,0,0.0,0,1,0,0.025,1,0,0,0.0,0,18,0,40,65
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,37,68
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,41,64
0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0.5,1,2,1,1.5,3,1,0,0.5,1,0,0,0.0,0,1,0,0.5,1,2,0,1.0,2,1,0,0.5,1,3,1,2.0,4,24,0,2,103
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1,0,0.0625,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.03125,1,18,0,32,73
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.25,1,0,0,0.0,0,0,0,0.0,0,1,0,0.25,1,0,0,0.0,0,1,0,0.25,1,22,0,4,101
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.023255813953488372,1,0,0,0.0,0,1,0,0.023255813953488372,1,0,0,0.0,0,18,0,43,62
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,18,0,40,65
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,17,88
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,0,0.08333333333333333,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,19,0,24,81
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,24,0,1,104
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,0,0,0.0,0,1,1,1.0,1,0,0,0.0,0,1,1,1.0,1,24,0,1,104
